id,smiles,population_id
271,COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(C(=O)c3cnccn3)CC12C,0
272,N=c1sc2ccccc2n1CC(O)c1ccc(Cl)c(Cl)c1,0
273,COc1ccc(C)cc1N=C(N)Nc1nc(C)cc(C)n1,0
274,CCSCc1c(C)nc2c(OCc3ccccc3)cccn12,0
275,Oc1c(F)cc(F)c2cccnc12,0
276,O=c1[nH]cnc2c1C(c1ccccc1)C1=C(CCCC1)N2,0
277,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2C2CCN(C)CC2)cc1,0
278,Nc1nc(N)c2c([S+]([O-])c3ccc(Cl)c(Cl)c3)cccc2n1,0
279,CCN(CC)C(=O)CSc1ncccc1-c1nc2ccccc2[nH]1,0
280,CCOC(=O)C=Cc1ccc(-n2c(-c3ccccc3)cc(C(=O)OCC)c2C(=O)c2ccccc2)cc1,0
281,Cc1cc(OCCO)ccc1-c1cccc(COc2ccc(Cn3oc(=O)[nH]c3=O)cc2)c1,0
282,O=C(O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CS)C1CCCc2ccccc21,0
283,COc1ccc(C=Cc2cccc(C=Cc3ccc(OC)c(N)c3)c2)cc1N,0
284,CCOCCN1CC2CCC1CN(Cc1ccccn1)C2,0
285,COCCN(CCOC)c1nc2c(s1)c(C)nn2C,0
286,CN(C)CCNC(=O)CC1Oc2ccccc2-c2ccc3c(c21)C(=O)C(=O)N3Cc1ccc(C(F)(F)F)cc1,0
287,Cc1cc(-c2ccc3c(=O)c(-c4ccc(N5CCC(N(C)C)C5)nc4)coc3c2)ccc1Cl,0
288,CC(C)(O)CNC(=O)C1CCN(c2ccc(NC(=O)N3Cc4ccncc4C3)cc2)CC1,0
289,COC(=O)C1CN(c2cccc3cc(S(=O)(=O)Nc4ncns4)ccc23)CCO1,0
290,COc1ccc(-c2nc(NCc3ccc(O)c(OC)c3)sc2Cc2ccccc2)cc1,0
291,CC(COC(F)F)N1CCN(CC#Cc2cccc3nc(C4CCCN4c4ncnc(N)c4C#N)n(-c4ccccc4)c(=O)c23)CC1,0
292,OCC(O)C(O)C(O)C(C=NNc1ncnc2ccc(Br)cc12)=NNc1ncnc2ccc(Br)cc12,0
293,O=C(NC1CCCCCCC1)c1cc(COc2ccc3ncccc3c2)on1,0
294,O=C(CN(C(=O)c1csnn1)c1cccc2ccccc12)NCc1ccc(F)cc1,0
295,CN1C2CCC1C(c1cc(-c3ccc(F)cc3)no1)C(c1ccc(Cl)cc1)C2,0
296,COC(=O)C1=C(C)NC2=C(C(=O)CC(c3ccc(OC)cc3)C2)C1c1ccc(F)cc1,0
297,Cc1ccc2c(c1)c(=O)c1c(NCCCN3CCN(CCCN4C(=O)c5cccc6cc([N+](=O)[O-])cc(c56)C4=O)CC3)ccc3ncn2c31,0
298,O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cnc(N2CCC(CO)CC2)s1,0
299,COc1ccc(C2CC(c3ccc(NS(C)(=O)=O)cc3)=NN2C(=O)c2cccs2)cc1OC,0
300,Cn1ccnc1SCC(=O)Nc1sc2c(c1C(=O)NCc1ccccc1)CCCC2,0
301,c1cc(COc2ccc(C3=NCCN3)cc2)nc(COc2ccc(C3=NCCN3)cc2)c1,0
302,COc1cccc(Nc2ncc3ncc(=O)n(C4CC4)c3n2)c1,0
303,CN(C(=O)C(Cc1ccccc1)NC(=O)Cc1c[nH]c2ccccc12)c1ccc(F)cc1,0
304,CCOC(=O)C(C#N)=CC1=C(N2CCCC2)CC(C)(C)OC1,0
305,O=C(CCN1CCOCC1)Nc1ccc(Br)cc1C(=O)c1ccccc1,0
306,COc1ccc(C=C2NC(=O)N(CCCCN3CCN(c4cccc(Cl)c4Cl)CC3)C2=O)cc1OC1CCCC1,0
307,CC1(C)CCC2=C(C1)c1n[nH]c(=O)c3cccc(c13)N2,0
308,OCC1(O)CCCN(Cc2noc(-c3ccccc3)n2)CC1,0
309,O=C(c1ccc2c(c1)CCCC2)N1CCN(c2nc3c(F)cccc3s2)CC1,0
310,CCOc1ccc(-c2nc(NC(=O)C(C)(C)N)sc2-c2cc(OC)c(OC)c(OC)c2)cc1,0
311,CCc1ccc(C(=O)NNc2c(Cl)cccc2Cl)cc1,0
312,O=S(=O)(Nc1ccc2[nH]c3ccncc3c2c1)c1cc(Cl)ccc1Cl,0
313,Oc1ccc2c(c1)OC(CNCc1cccs1)CC2,0
314,CC(O)(C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1)C(F)(F)F,0
315,CCc1cccc(N(C)C(=N)Nc2ccccc2)c1,0
316,O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCC2(CC1)OC2(c1ccccc1)c1ccccc1,0
317,COC(=O)C1=CN(C)C(=O)C2C(CN3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)=CCC12,0
318,Clc1ccc(CSc2nnc(-c3ccccc3COc3ccc(Cl)cc3)o2)cc1,0
319,O=C(C1CCC1)N1CCC2(COCc3cnc(N4CCOCC4)nc32)C1,0
320,O=S(=O)(NCc1ccccc1)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccccc1,0
321,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,0
322,CN(C)C=Nc1ccc2[nH]c3c4ccccc4nc-3cc2c1,0
323,CN(C)CC1COC2Cc3ccccc3C1O2,0
324,O=S(=O)(NCc1ccccc1)Nc1ccc(-c2cn[nH]c2)cc1,0
325,Cc1c(C(=O)NC2CC2NC(=O)OC(C)(C)C)sc2ncnc(Nc3ccc(F)cc3OC(CF)CF)c12,0
326,CC(=O)C1CCC(c2ccccc2)N(S(=O)(=O)c2ccc(C)cc2)C1,0
327,O=C1C2CN(S(=O)(=O)c3ccccc3)CC2CCN1c1ccc(OCC(F)(F)F)cc1,0
328,Nc1cccc(C#Cc2ccc(F)cc2)c1,0
329,CCCCCC(C)C(C)c1cc(OC(=O)CCCN2CCOCC2)c2c(c1)OC(C)(C)C1=C2CC(C)CC1,0
330,CCCCCOc1ccccc1C(O)CC=CCCCC(=O)O,0
331,Cc1ccc(C)c(CN(C)Cc2nnc3ccccn23)c1,0
332,Cc1cccc2cc(C3CC(c4cccs4)=NN3S(C)(=O)=O)c(Cl)nc12,0
333,NS(=O)(=O)c1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(F)c1,0
334,N#CC(C(=O)Nc1ccc(Cl)c(Cl)c1)=C1Nc2ccccc2N1,0
335,C=C(c1ccc(F)cc1)C1OOC2(OC1c1ccc(F)cc1)C1CC3CC(C1)CC2C3,0
336,CC(=NNc1ccc2ccccc2n1)c1ccccn1,0
337,COc1ccc(-c2nc3cc(NC(=S)NC(=O)Cc4ccccc4)ccc3o2)cc1,0
338,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2ccc(C(=O)N3CCNCC3)c(Cl)c2)n1,0
339,CN(C)C(=O)N1CCC(O)C1Cc1cnn(C)c1,0
340,COc1ccc(C=CC(=O)c2ccccc2)cc1S(=O)(=O)N(C)C,0
341,COc1cc(-n2cccn2)ccc1Nc1nc2c(c(Nc3ccccc3S(=O)(=O)NC(C)C)n1)CCN2,0
342,CCc1c(C)nc2cc(-c3ccc(OC)cc3)nn2c1O,0
343,O=C(Nc1ccc(C(=O)N2CCC(O)(c3ccc(Cl)c(C(F)(F)F)c3)CC2)cc1)c1ccc(Br)o1,0
344,OCC1(CCc2ccccc2)CCN(Cc2cnn(-c3ccc(F)cc3)c2)CC1,0
345,COC(=O)c1ccc(C23CC2(C(NP(=O)(c2ccccc2)c2ccccc2)c2ccccc2)C3)cc1,0
346,COc1ccc(C(=O)Nc2cccc(C(CCN3CCCCC3)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1,0
347,COc1cc2ncc(NCC3CCCCC3)nc2cc1OC,0
348,COc1cc(CCCc2ccccc2)ccc1CC(C)N,0
349,Cc1cc(C(=O)NNS(=O)(=O)c2ccc(C)cc2F)cc(-n2cccn2)c1,0
350,COc1ccc2nc(-c3ccc(O)cc3)cc(O)c2c1,0
351,COc1nccc(N2CCC(CC(=O)N3CCN(CC(=O)N4CCCC4)CC3)CC2)n1,0
352,CCOc1cccc(-n2cc(C(=O)N3CCN(c4ccc5ccccc5c4)CC3)nc2-c2c(F)cccc2F)c1,0
353,Oc1ccc(CCC2CCCCN2Cc2noc(C3CC3)n2)cc1,0
354,O=S(=O)(N1CCCCC1)N1CCOC(c2ccc(F)cc2)C1,0
355,Cc1c(Cl)cccc1CNc1nc(NC2CC2)n2ncc(C=C3NC(=O)NC3=O)c2n1,0
356,Cc1cc(-c2ccc(C#N)cc2)ccc1CCC(C)(C(=O)NO)S(C)(=O)=O,0
357,CC(C)(CC(O)(Cc1cc2ccccc2[nH]1)C(F)(F)F)c1cc(Br)cc2c1OCC2,0
358,COc1cccc(CCN2CCN(CCCc3ccccc3)CC2)c1,0
359,COc1ccc2c(n1)c(N1CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC1)c(C#N)c(=O)n2C,0
360,c1ccc(C2=NOC3(C2)CN2CCC3CC2)cc1,0
361,NC(=S)C1CCCc2cc3c(nc21)CCC3,0
362,Cc1nn(-c2cccc(F)c2)cc1CNC(C)c1ncn(C)n1,0
363,COc1ccc(-c2nc3c([nH]2)CCN(C(=O)CCC2NC(=O)NC2=O)C3)cn1,0
364,COc1cccc(-c2cc(C(=O)Nc3cc4ccc(OC5CCC(NC6CCOCC6)CC5)c(C)c4oc3=O)ccc2OC)c1,0
365,COc1ccc(NC(=S)N2N=C(c3ccc4ccccc4c3O)CC2c2ccc(OC)cc2)cc1,0
366,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,0
367,CC(C)CNC1CS(=O)(=O)CC1C(=O)Nc1ccc(Cl)c(Cl)c1,0
368,Cc1n[nH]c(C)c1CCCCOc1ccccc1[N+](=O)[O-],0
369,COc1ccc(C(CC(=O)NC2CCCC2)c2c(O)cc(OC)cc2OC)cc1,0
370,c1ccc(N(CCCN2CCN(CCCNc3c4ccccc4nc4ccccc34)CC2)c2ccccc2)cc1,0
371,CC(=O)N1CCC(C)(c2ccccc2)c2cc(NC(=O)OC3CC4CCC3C4)ccc21,0
372,Cc1cn2cc(NC(=O)c3ccc(N4CCNC(C)C4)cc3F)nc2c(C)n1,0
373,CCN(CC)CCNC(=O)c1ccc(I)c2c(=O)c3ccccc3[nH]c12,0
374,COCCn1cc(NC(=O)NC(C)c2ccc(Cl)s2)cn1,0
375,O=C(NC1CCCCC1)N1Cc2cc(-c3ccccc3)ccc2-n2nncc2C1,0
376,CS(=O)(=O)c1ccc(C(CC2CCOCC2)C(=O)Nc2nc(-c3ccccc3)cs2)cc1,0
377,Nc1cncc(-c2ccc(NC3CCCC3)nn2)c1,0
378,C=CCC(C#Cc1ccccc1)[N+](C)(C)CC=C,0
379,O=C(COc1ccc(Cl)cc1Cl)Nc1cc(C2CCC2)nn1C1CCS(=O)(=O)C1,0
380,COC(=O)c1ccc2c(C(C(=O)NS(=O)(=O)c3ccc(C(C)C)cc3)c3ccc4c(c3)OCO4)cn(C)c2c1,0
381,Cc1cccc2cc(C(c3nnnn3Cc3ccc4c(c3)OCO4)N3CCCC3)c(O)nc12,0
382,CC1CCCC(C)N1CCCNC(=O)c1nn(C)c2c1CSc1ccccc1-2,0
383,CC(C)=CCCC(C)(O)C1CCC2(C)C1CCC1C3(C)CCC(=O)C(C)(C)C3CCC12C,0
384,O=C(NCc1ccco1)c1csc(Nc2ccccc2Cl)n1,0
385,CCCN(CCC)CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3=CCC21C,0
386,O=[N+]([O-])c1cc(CSc2nnc(-c3ccc(Cl)cc3)n2Cc2ccccc2)cc(C(F)(F)F)c1,0
387,CCN(CCCOc1ccc2ccccc2c1)c1ccc(OC)cc1,0
388,O=C(Nc1ccc(F)cc1)c1ccc(SCC(=O)c2csc3ccc(Br)cc23)nc1,0
389,Fc1cc2c(cc1F)-c1ccc(OC(F)(F)F)cc1[I+]2,0
390,CCC1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,0
391,CN(C)C1(c2ccc(Br)cc2)CCC(O)(CCc2ccccc2)CC1,0
392,Cc1cc(C)nc(SCC(=O)Nc2cccc(COc3ccc4[nH]ncc4c3)c2)n1,0
393,CN(C)c1ccc(C(=O)N2CCOc3ccccc3C2CO)cc1,0
394,c1ccc(N2CCCC3(CCNCC3)C2)cc1,0
395,O=C(C=CN1CCC(c2cc[nH]n2)CC1)c1ccccc1O,0
396,COc1ccc(OC)c(C=NN2CCN(c3ccc(Cl)cc3)CC2)c1,0
397,COc1ccc(N2C(=O)c3ccccc3NC2c2ccc(OC)c(CSc3ccccn3)c2)cc1,0
398,CC(C)CNC(=O)C(C)CC(O)C(NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C,0
399,COc1ccc(C=NNC(=O)CSCC(=O)Nc2ccccc2)cc1,0
400,Fc1cnc(-c2c[nH]c3ncc(Cl)cc23)nc1NC1CCCNC1,0
401,N#Cc1cc(Br)ccc1N=c1ssnc1N1CCN(CCCl)CC1,0
402,O=C1c2ccccc2C(=O)N1CC=CCN1CCN(c2nsc3ccccc23)CC1,0
403,CC(O)(CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,0
404,C=CCNc1nc(-c2ccc(OC)cc2OC)cs1,0
405,N#Cc1ccccc1OCCCN1CCC(Cc2ccccc2)CC1,0
406,CC(C)(O)C=CCC(C)(O)C1CCC(C)(C2CCC(C3(C)CCC(C(C)(O)CC=CC(C)(C)OO)O3)O2)O1,0
407,Clc1ccc(-c2noc(C3CNC3)n2)cc1,0
408,N#Cc1ccc(S(=O)(=O)NCCCN2c3ccccc3CCc3ccc(Cl)cc32)cc1,0
409,Cc1ccc2c(c1C)NC(=O)C21NC(CC(N)=O)C2C(=O)N(c3sc4c(c3C#N)CCCC4)C(=O)C21,0
410,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)c(F)c2)nc2cc[nH]c12,0
411,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cc(-c3ccc(=O)n(C)c3)[nH]n2)cc1,0
412,CC1CCCC(N(CC(O)Cn2c3ccccc3c3ccccc32)S(C)(=O)=O)C1,0
413,COc1cc(OC)cc(OCc2ccc(CCN3CCN(c4cc(C)ccc4C)CC3)cc2)c1,0
414,Cn1ccc2cc(CNC(=O)N3CC(COc4ccc(F)c(F)c4)C3)ccc21,0
415,COCCN1CC(CN2CCc3c(Cl)cccc3C2)CC1=O,0
416,O=C(Nc1ccc(SC(F)(F)F)cc1)c1ccc(SC(F)(F)F)cc1,0
417,CNC(=O)C(NC(=O)C(CCc1ccccc1)CP(=O)(O)Cc1ccc(Cc2cccc(F)c2)cc1)C(C)(C)C,0
418,Cc1nn(-c2ccc(C(=O)NC3CCCc4cc(CN5CCCCC5)ccc43)cc2)c(=O)c2c(Cl)cccc12,0
419,CNC(=O)c1cc(-c2ccnn2-c2ccc(C#N)cc2)c(C)n(-c2cccc(C(F)(F)F)c2)c1=O,0
420,CCCCCCN1CC(C(=O)NCc2ccc3c(-c4cccc(C(N)=S)c4)cn(C4CCN(S(=O)(=O)C(F)(F)F)CC4)c3c2)C1,0
421,COc1cccc(C(=O)COC(=O)C2CC3CCCC(C2)C3=O)c1,0
422,CC1OC(C2CCC[N+]2(C)C)C[S+]1[O-],0
423,COc1cc(-c2cnc(F)c(C)c2)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12,0
424,O=C(Nc1cnn(Cc2ccc(C(F)(F)F)cc2C(F)(F)F)c1)c1cc(-c2cccs2)on1,0
425,CC(C)(O)C1CCC(C)(C2C(O)CC3(C)C4CCC5C(C)(C)C(=O)C(Br)CC56CC46CCC23C)O1,0
426,N#Cc1cc2cc[nH]c(=O)c2c2cc(Cl)ccc12,0
427,O=C(O)c1ccc(OCCc2cncs2)cc1,0
428,c1ccc(-c2cc(Cn3cnc4ccccc43)cc(-c3ccccc3)c2)cc1,0
429,COC(=O)c1cc(-c2cc(=O)c3cc(C)ccc3o2)cc([N+](=O)[O-])c1,0
430,CCOC(=O)CCn1c2ccccc2c2cc(C(=O)N3CCN(C)CC3)ccc21,0
431,NC(Cn1cc(-c2ccccc2)nn1)C(=O)O,0
432,CCN(CC)C(=O)C(=O)N1CCc2cc(OC)c(OC)cc2C1c1ccccc1,0
433,NCc1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2cc(C(O)(CCC3CC3)c3ccccn3)ccc2F)c1,0
434,CC=C(C)C(=O)OC1C2OC(CCCCC)CCCCCCC(=O)CCC(=O)OCC(O2)C(O)C1OC(=O)C=Cc1ccccc1,0
435,COc1ccc(C(C)=O)cc1CN1C(=O)C(C)ON=C1c1cccc(C(F)(F)F)c1,0
436,COCCCn1nc(C(C)N(C(=O)C2CNCCO2)C2CC2)c2ccccc21,0
437,N#Cc1cccc(COC(=O)c2cn[nH]c2)c1,0
438,O=C(Nc1ccc2c(C(=O)c3ccccc3)c(O)n(O)c2c1)c1cccs1,0
439,CCOC(=O)C(=O)Nc1cc(Br)c(Oc2ccc3[nH]cc(C(C)C)c3c2)c(Br)c1,0
440,O=C(COC(=O)c1ccc(O)cc1O)c1ccc2c(c1)OCO2,0
441,c1ccc(Cn2c(N=NNc3nc4ccccc4n3Cc3ccccc3)nc3ccccc32)cc1,0
442,CC(C)n1ccnc1C=CC=CC(=O)C=CC=Cc1nccn1C(C)C,0
443,CN1CCN(c2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(CCc4ccccc4)c3n2)CC1,0
444,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN1CCN(C)CC1)c1ccccc1CC2,0
445,CCn1ccnc1CN1CCN(Cc2ccncc2)C2CS(=O)(=O)CC21,0
446,Cc1cc(O)cc(-c2ccc(-c3ccc(O)cc3)s2)c1,0
447,Cc1nn(C)c(C)c1NC(=O)CN1CCc2c(nc(C3CC3)n2C)C1,0
448,CN1c2ccccc2C(=O)N2CCc3c(n(CCCCCCO)c4ccccc34)C21,0
449,CCCCN1C(=O)C(CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Sc3ccccc3)c1)CC2,0
450,CC(C)CNC(=O)COC(=O)C=Cc1ccccc1[N+](=O)[O-],0
451,COCC(=O)Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,0
452,Cc1ccc(NC(=O)CCNC(=O)c2ccccc2Cl)cc1S(=O)(=O)N1CCOCC1,0
453,O=C(NCCC1CCC(F)(F)C1)c1cncc(N2CCCC2=O)c1,0
454,Cc1ccccc1C=CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,0
455,Cc1ccc(-c2cc(=O)c3cc4c(cc3[nH]2)OCO4)o1,0
456,CCC(CC)Cc1ccc(OCC(C)OC(=O)N(C)C(C)C)cc1,0
457,CN(C)c1ccc(N2C(=NC(=O)C3CCCO3)SC3CS(=O)(=O)CC32)cc1,0
458,CC12CCC3C(CCC4CC(OC(=O)c5ccncc5)CCC43C)C1Cc1snnc12,0
459,CCOC(=O)N1CCN(CC(O)c2c[nH]c3ccc(OC)cc23)CC1,0
460,CC12CCC3c4ccc(O)cc4CCC3C1CC1OC(=O)CC12O,0
461,CC(C)(C)OC(=O)N1CCC(CCN2CCC3(CC2)C(=O)NCN3c2ccccc2)(c2ccccc2)CC1,0
462,C1=C(c2cccnc2)C2CCC(CC1)N2,0
463,CCCCn1c(=O)n(Cc2nnc(-c3ccccc3)o2)c(=O)c2c1ncn2C1CCCC1,0
464,Cc1cc(-c2ccc(Cl)cc2)c(C#N)c(=S)n1C1OC(CO)C(O)C(O)C1O,0
465,CCCCCCCCCC(=O)OC(CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,0
466,NN=CCc1ccc(Cl)cc1,0
467,O=C(NCCCOc1ccc(Cl)cc1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,0
468,Cc1ccc(CN(C)C(=O)NC2CCOC3(CCS(=O)(=O)C3)C2)s1,0
469,OC1(C(F)(F)F)CCN(Cc2cccnc2)C1,0
470,CCC(C)C1NCCOc2ccccc2CCCNC(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)N(C)C1=O,0
471,O=C1C2Cc3c([nH]c4ccccc34)C(c3ccc(O)nc3)N2C(=O)CN1C1CCN(Cc2ccccc2)C1,0
472,C=C1C(=O)OC2CC3C4(C)CCC(C(C)CCC=C(C)C=O)C4(C)CCC34CC4(CCC(=O)O)C12,0
473,Cc1nc2n(n1)CC(NCC(=O)N(C)Cc1cccs1)CC2,0
474,CCOC(=O)N1CCN(C(=O)C2CCCN(S(=O)(=O)c3cccnc3)C2)CC1,0
475,O=c1c2sccc2n2c(=O)n(Cc3ccccc3F)nc2n1CCc1ccccc1,0
476,CCOC(=O)C1=C(C)NC(=O)NC1c1coc2cc(C)cc(C)c2c1=O,0
477,OC(CN(Cc1cccc(OC(F)(F)C(F)F)c1)c1cccc(Oc2ccccc2)c1)C(F)(F)F,0
478,O=C(NCCC1=CCCCC1)c1ccc(Cl)c(S(=O)(=O)N2CCCCC2)c1,0
479,CCOC(=O)c1ccc(OCC2c3cc(OC)c(OC)cc3CCN2C(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)cc1,0
480,CC1CN(C)CCN1c1cc(NC(=O)Cn2cc(-c3cc(C(N)=O)c(O)c(F)c3F)c3c(=O)n4c(nc32)CCCCC4)c(Cl)c(F)n1,0
481,COc1ccc(Nc2cc(C)nc3nc(SCc4nc5ccccc5[nH]4)nn23)cc1,0
482,NC(=S)NN=C1CCCc2ccc(Br)cc21,0
483,CN(CC=Cc1ccccc1F)Cc1coc2ccccc12,0
484,C=C1C(=O)OC2C1CCC(C=NNC(=S)NC(C)(C)C)=CCCC1(C)OC21,0
485,C=C1C2=CC(=O)OC(C)(C)C2=CCC2(C)C1CC1(C)C(=O)OC3OC(C)C(=O)C2(C(=O)OC)C31,0
486,CCCCCCOc1cc(Cl)c(C(=O)CCN(C)C)cc1Cl,0
487,Cc1ccc2[nH]c(=O)c(CN(Cc3ccc4c(c3)OCO4)C(=O)c3ccccc3)cc2c1,0
488,O=C(c1ccc(Cl)cc1)N1CCCC(C(=O)N(Cc2nnc(-c3ccccc3Cl)o2)C2CC2)C1,0
489,CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1C2CC3CC1CC(C(=O)NCc1ccncc1)(C3)C2,0
490,Cc1ccc(CO)cc1Nc1ncc2ccn(-c3ccccn3)c2n1,0
491,CC(C)c1ccc(N2C(=O)CC(=O)NC2=O)cc1,0
492,COc1ccc(N=C(S)NCc2ccco2)c(OC)c1,0
493,COc1ccc(-c2cc(=O)c3c(OS(=O)(=O)O)cc(OC)cc3o2)cc1,0
494,Nc1nc(-c2ccc(O)cc2)c(-c2ccc(O)cc2)s1,0
495,COc1ccc(C2CC2c2cc(OC)c(OC)c(OC)c2)cc1O,0
496,N#Cc1cc(-c2ccc(N)nc2)cnc1Cl,0
497,Cc1cccc2oc3c(c(=O)c12)CC(O)C(C)(C)O3,0
498,CC1(C)Oc2ccc(C(N)=O)cc2C(N2CCCCC2)C1O,0
499,Cc1c(F)c(N)cc(C(=O)Nc2cc(-c3ccc(NC(=O)C4CCNCC4)cc3)ccc2N2CCN(C)CC2)c1Cl,0
500,O=C(Nc1ccccc1Cl)c1ccc(N2CCC2)cc1,1
501,CCN1CCC(NC(=O)c2cc(Cl)ccc2C)CC1,1
502,CC(C)N1CCC(NC(=O)c2ccc(Cl)cc2)CC1,1
503,CCN1CCC(NC(=O)c2ccc(Cl)cc2O)CC1,1
504,CC(C)N1CCC(NC(=O)c2ccccc2Cl)CC1,1
505,CC(C)N1CCC(NC(=O)c2ccc(Cl)cc2O)CC1,1
506,CC(C)N1CCC(NC(=O)Cc2ccc(Cl)cc2)CC1,1
507,Cc1cc(Cl)ccc1C(=O)NC1CCN(C(C)C)C1,1
508,CCCN1CCC(NC(=O)c2cc(Cl)ccc2C)C1,1
509,Cc1ccc(C(=O)NC2CCN(C(C)C)CC2)cc1,1
510,Cc1ccc(NC(=O)Cc2ccc(CN3CCC3)cc2)c(Cl)c1,1
511,Cc1cc(Cl)ccc1CNC1CCN(C(C)C)CC1,1
512,CCCN1CCCN(C(=O)c2ccc(Cl)cc2C)CC1,1
513,CCCN1CCC(NC(=O)Cc2ccc(C)cc2)CC1,1
514,CC(C)N1CCC(NCc2cccc(Cl)c2)CC1,1
515,CCN1CCC(NC(=O)c2cc(O)ccc2C)CC1,1
516,Cc1cc(Cl)ccc1C(=O)NCC1CCCN(C(C)C)C1,1
517,Cc1cc(Cl)ccc1C(=O)NC1CCN(C)C(C)(C)C1,1
518,Cc1ccc(NC(=O)c2ccc3c(c2)CCC3)c(Cl)c1,1
519,CCCN1CCC(NCc2ccc(O)cc2Cl)CC1,1
520,Cc1cc(Cl)ccc1C(=O)NC1CCC(C)CC1,1
521,CCN1CCC(C)(NC(=O)c2ccc(Cl)cc2C)C1,1
522,CCCNc1ccc(C(=O)Nc2ccc(C)cc2)cc1,1
523,Cc1cc(Cl)ccc1C(=O)NC1CCN(C(C)C)CO1,1
524,CCCN1CCCN(C(=O)c2cc(Cl)ccc2C)C1,1
525,Cc1cc(Cl)ccc1C(=O)NC1CCC(C)(C)CC1,1
526,Cc1cc(Cl)ccc1C(=O)NC1CCN(C(C)C)OC1,1
527,CCCNc1ccc(C(=O)Nc2ccc(C)cc2Cl)cc1,1
528,Cc1ccc(NC(=O)c2ccc(C3CCC3)cc2)c(Cl)c1,1
529,CCN1CCCC(CCNC(=O)c2cc(Cl)ccc2C)C1,1
530,Cc1cc(Cl)ccc1C(=O)NC1CCCCCN(C)C1C,1
531,CCCN1CCC(NC(C)c2cc(Cl)ccc2C)CC1,1
532,CCc1cc(Cl)ccc1C(=O)NC1(C)CCNCC1,1
533,Cc1cc(Cl)ccc1C(N)C1CCN(C(C)C)CC1,1
534,CCN1CCC(NC(C)c2cc(O)ccc2C)CC1,1
535,CCc1cc(Cl)ccc1C(=O)NC1CCCCNC1,1
536,Cc1cc(Cl)ccc1C(C)NC1CCN(C(C)C)C1,1
537,Cc1cc(Cl)ccc1C(=O)N1CCC(C(C)C)CC1,1
538,CCN1CC(NC(=O)c2ccc(Cl)cc2C)C1C,1
539,CCC1CC(NC(=O)c2cc(Cl)ccc2C)CCN1,1
540,CCCN1CCCNC(=O)c2c(C)ccc(Cl)c2CC1,1
541,Cc1cc(Cl)ccc1CN1CCN(C)CCCC1=O,1
542,CC(NC1CCN(C(C)C)C1)c1ccc(O)cc1Cl,1
543,CCCC1CCC1NC(=O)c1ccc(Cl)cc1C,1
544,CCCN1CCCC(c2ccc(Cl)cc2C)NC1,1
545,Cc1ccc(Cl)cc1C(=O)N1CCCN(C)CCC1,1
546,CCC(=O)NC(C)c1ccc(Cl)cc1C,1
547,Cc1cc(Cl)ccc1C(=O)NCC1CC1C,1
548,Cc1cc(Cl)ccc1C(=O)NC1CCCC(C)NCC1,1
549,Cc1cc(Cl)ccc1C(=O)NC1CCNCC1C(C)C,1
550,Cc1cc(Cl)ccc1C(=O)NC12CCCCN1CC2,1
551,Cc1cc(Cl)ccc1C(=O)NC1=CCCNCC1,1
552,Cc1cc(Cl)ccc1C(=O)NC1CCC1CNC(C)C,1
